facility_id,facility_name,street_address,city,state_code,zip_code,county,facility_type,provider_type,ownership_type,ownership_group,fiscal_year,source_fy_end_date,total_revenue,medicare_revenue,medicaid_revenue,other_revenue,medicare_method,total_days,medicare_days,medicaid_days,chain_name,chain_confidence,federal_medicaid_share,federal_medicaid_revenue,state_medicaid_revenue,medicare_dependency,medicaid_dependency,public_dependency
021305,WRANGELL MEDICAL CENTER,310 BENNETT STREET,WRANGELL,AK,99929-,,CAH,1,Nonprofit Other,not_for_profit,2023,2023-09-30,14303710.0,6063030.0,8240680.0,0.0,days_share,337.0,191.0,31.0,Unmapped / Independent,low,0.5242,4319764.46,3920915.54,0.4238781407061525,0.5761218592938475,1.0
021306,PROV. KODIAK ISLAND MEDICAL CENTER,1915 E REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND BOROUGH,CAH,1,Government Federal,government,2023,2023-12-31,61570315.0,24275679.1,16131630.0,21163005.9,days_share,1712.0,675.0,497.0,Unmapped / Independent,low,0.5242,8456200.45,7675429.55,0.3942757008795554,0.26200336964330945,0.6562790705228648
021307,CORDOVA COMMUNITY MEDICAL CENTER,602 CHASE STREET,CORDOVA,AK,99574-,CORDOVA,CAH,1,Religious Affiliation,not_for_profit,2023,2023-12-31,14778367.0,8518086.53,2457636.0,3802644.47,days_share,144.0,83.0,27.0,Unmapped / Independent,low,0.5242,1288292.79,1169343.21,0.5763888885693527,0.16629956476246666,0.7426884533318193
021308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK,NOME,AK,99762-,NOME BOROUGH,CAH,1,Government State,government,2023,2023-09-30,153799897.0,26824201.38,40783469.0,86192226.62,days_share,2626.0,458.0,1522.0,Unmapped / Independent,low,0.5242,21378694.45,19404774.55,0.1744097486619253,0.26517227771615476,0.43958202637808
021312,SAMUEL SIMMONDS MEMORIAL HOSPITAL,1296 AGVIK STREET,BARROW,AK,99723,NORTH SLOPE BOROUGH,CAH,1,Nonprofit Other,not_for_profit,2023,2023-09-30,59233911.0,25624048.25,0.0,33609862.75,days_share,853.0,369.0,330.0,Unmapped / Independent,low,0.5242,0.0,0.0,0.4325908557684128,0.0,0.4325908557684128
022001,ALASKA SPECIALTY HOSPITAL  LLC,4800 CORDOVA STREET,ANCHORAGE,AK,99503,ANCHORAGE MUNICIPALITY,LTCH,2,Government Federal,government,2023,2023-12-31,41181343.0,13893207.53,0.0,27288135.47,days_share,4215.0,1422.0,768.0,Unmapped / Independent,low,0.5242,0.0,0.0,0.3373665480020892,0.0,0.3373665480020892
024001,NORTH STAR HOSPITAL,2530 DEBARR RD,ANCHORAGE,AK,99508-2948,,PH,4,Government City,government,2023,2023-12-31,25327868.0,460459.79,0.0,24867408.21,days_share,19637.0,357.0,12955.0,Unmapped / Independent,low,0.5242,0.0,0.0,0.018179966430652592,0.0,0.018179966430652592
030002,BANNER UNIVERSITY MEDICAL CENTER PHX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,,STH,1,Government State,government,2023,2023-12-31,1283286329.0,176735303.0,182028591.0,924522435.0,anchor_plus_days_share,147828.0,20359.0,67274.0,Banner Health,keyword,0.6434000000000001,117117195.45,64911395.55,0.13772086478761203,0.14184565586531703,0.27956652065292903
030006,TUCSON MEDICAL CENTER,5301 E GRANT ROAD,TUCSON,AZ,85712,PIMA,STH,1,Government State,government,2023,2023-12-31,801018629.0,180814899.57,94995332.0,525208397.43,anchor_plus_days_share,122606.0,27676.0,33437.0,Unmapped / Independent,low,0.6434000000000001,61119996.61,33875335.39,0.22573120402422,0.11859316195753544,0.3443243659817555
030010,CARONDELET ST. MARYS HOSPITAL,1601 W. ST. MARYS ROAD,TUCSON,AZ,85745-,PIMA,STH,1,Government City,government,2023,2023-06-30,138586064.0,34538400.0,21848201.0,82199463.0,anchor_plus_days_share,27891.0,5087.0,1641.0,Unmapped / Independent,low,0.6434000000000001,14057132.52,7791068.48,0.24921986383854586,0.15765077937418007,0.4068706432127259
030011,CARONDELET ST. JOSEPH HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85732-,PIMA,STH,1,Government City,government,2023,2023-06-30,214872409.0,42194809.47,30562968.0,142114631.53,anchor_plus_days_share,32520.0,6386.0,1154.0,Unmapped / Independent,low,0.6434000000000001,19664213.61,10898754.39,0.19637146372757425,0.1422377500314617,0.33860921375903597
030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,STH,1,Government State,government,2023,2023-12-31,428079768.0,152715237.86,24324641.0,251039889.14,anchor_plus_days_share,50246.0,17925.0,3675.0,Unmapped / Independent,low,0.6434000000000001,15650474.02,8674166.98,0.3567448155129817,0.05682268310330424,0.41356749861628594
030013,YUMA REGIONAL MEDICAL CENTER,2400 S AVENUE A,YUMA,AZ,85364,YUMA,STH,1,Government State,government,2023,2023-09-30,732517265.0,215515044.54,86305961.0,430696259.46,anchor_plus_days_share,38836.0,11426.0,11121.0,Unmapped / Independent,low,0.6434000000000001,55529255.31,30776705.69,0.2942115562832502,0.11782106050428723,0.4120326167875374
030014,HONORHEALTH JOHN C. LINCOLN MED CTR,250 EAST DUNLAP,PHOENIX,AZ,85020,MARICOPA,STH,1,Government State,government,2023,2023-12-31,689853033.0,164401867.85,62156197.0,463294968.15,anchor_plus_days_share,47815.0,11395.0,11839.0,Unmapped / Independent,low,0.6434000000000001,39991297.15,22164899.85,0.2383143365117306,0.09010063597125621,0.3284149724829868
030016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BLVD,CASA GRANDE,AZ,85122,,STH,1,Government State,government,2023,2023-12-31,147516697.0,17116551.0,20738629.0,109661517.0,anchor_plus_days_share,19448.0,2055.0,5628.0,Banner Health,keyword,0.6434000000000001,13343233.9,7395395.1,0.11603127881855978,0.1405849603587586,0.25661623917731835
030036,CHANDLER REGIONAL MEDICAL CENTER,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85224,MARICOPA,STH,1,Government State,government,2023,2023-12-31,763727931.0,187295348.79,48476336.0,527956246.21,anchor_plus_days_share,98757.0,24219.0,1611.0,Unmapped / Independent,low,0.6434000000000001,31189674.58,17286661.42,0.2452383122151388,0.06347330512912719,0.308711617344266
030038,HONORHEALTH SCOTTSDALE OSBORN MED CT,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,STH,1,Government State,government,2023,2023-12-31,443699160.0,146217327.79,30607280.0,266874552.21,anchor_plus_days_share,50021.0,16484.0,10391.0,Unmapped / Independent,low,0.6434000000000001,19692723.95,10914556.05,0.3295415925285953,0.06898205531874345,0.3985236478473387
030061,BANNER BOSWELL MEDICAL CENTER,10401 THUNDERBIRD BLVD.,SUN CITY,AZ,85351-,MARICOPA,STH,1,Government State,government,2023,2023-12-31,372709345.0,104284757.31,19847938.0,248576649.69,anchor_plus_days_share,71858.0,20106.0,10008.0,Banner Health,keyword,0.6434000000000001,12770163.31,7077774.69,0.2798018313976002,0.05325312677630876,0.33305495817390895
030062,SUMMIT HEALTHCARE,2200 SHOW LOW LAKE RD.,SHOW LOW,AZ,85901,NAVAJO,STH,1,Government State,government,2023,2023-12-31,261367382.0,89386160.5,33638831.0,138342390.5,anchor_plus_days_share,11623.0,3975.0,1481.0,HCA Healthcare,keyword,0.6434000000000001,21643223.87,11995607.13,0.34199432161737764,0.1287032480587038,0.47069756967608145
030064,BANNER UNIVERSITY MED CENTER TUCSON,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85719-4330,PIMA,STH,1,Government State,government,2023,2023-12-31,1212737135.0,185763231.79,171077679.0,855896224.21,anchor_plus_days_share,111479.0,17076.0,41615.0,Banner Health,keyword,0.6434000000000001,110071378.67,61006300.33,0.15317683150685413,0.14106740369585533,0.2942442352027094
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH DOBSON ROAD,MESA,AZ,85202,MARICOPA,STH,1,Government State,government,2023,2023-12-31,936694500.0,157609374.11,135590750.0,643494375.89,anchor_plus_days_share,138909.0,23373.0,46310.0,Banner Health,keyword,0.6434000000000001,87239088.55,48351661.45,0.16826123577110788,0.1447545064052367,0.3130157421763446
030083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,STH,1,Government City,government,2023,2023-09-30,125264552.0,27463340.32,13249647.0,84551564.68,anchor_plus_days_share,16744.0,3671.0,935.0,Unmapped / Independent,low,0.6434000000000001,8524822.88,4724824.12,0.21924271377268806,0.10577331566235913,0.3250160294350472
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA,TUCSON,AZ,85741-,PIMA,STH,1,Government City,government,2023,2023-09-30,343673761.0,91972177.54,30376461.0,221325122.46,anchor_plus_days_share,47744.0,12777.0,380.0,Unmapped / Independent,low,0.6434000000000001,19544215.01,10832245.99,0.2676147788309041,0.08838748966930879,0.35600226850021294
030087,HONORHEALTH SCOTTSDALE SHEA MED CTR,9300 E SHEA BLVD,SCOTTSDALE,AZ,85260,MARICOPA,STH,1,Government State,government,2023,2023-12-31,627344546.0,254435937.6,32899990.0,340008618.4,anchor_plus_days_share,60652.0,24599.0,9412.0,Unmapped / Independent,low,0.6434000000000001,21167853.57,11732136.43,0.4055760733432757,0.052443255002012884,0.45801932834528863
030088,BANNER BAYWOOD MEDICAL CENTER,6644 BAYWOOD AVENUE,MESA,AZ,85206-,MARICOPA,STH,1,Government State,government,2023,2023-12-31,281605477.0,78570614.7,18814275.0,184220587.3,anchor_plus_days_share,59851.0,16699.0,8089.0,Banner Health,keyword,0.6434000000000001,12105104.54,6709170.46,0.279009540357768,0.06681075666720786,0.34582029702497585
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85308,MARICOPA,STH,1,Government State,government,2023,2023-12-31,776040835.0,124949997.21,103460469.0,547630368.79,anchor_plus_days_share,100994.0,16261.0,35774.0,Banner Health,keyword,0.6434000000000001,66566465.75,36894003.25,0.16100956492837132,0.1333183311159135,0.29432789604428483
030092,HONORHEALTH DEER VALLEY MED CTR,19829 N 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,STH,1,Government State,government,2023,2023-12-31,388265713.0,96323727.6,35024787.0,256917198.4,anchor_plus_days_share,51232.0,12710.0,11002.0,Unmapped / Independent,low,0.6434000000000001,22534947.96,12489839.04,0.24808713305055602,0.09020829248448214,0.33829542553503816
030093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,STH,1,Government State,government,2023,2023-12-31,363986560.0,118916250.7,25784650.0,219285659.3,anchor_plus_days_share,66332.0,21671.0,9680.0,Banner Health,keyword,0.6434000000000001,16589843.81,9194806.19,0.32670505938461025,0.07083956616420123,0.3975446255488114
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BLVD,PHOENIX,AZ,85054,MARICOPA,STH,1,Government State,government,2023,2023-12-31,2583603436.0,1280509524.77,44335741.0,1258758170.23,anchor_plus_days_share,92319.0,45756.0,4449.0,Mayo Clinic,keyword,0.6434000000000001,28525615.76,15810125.24,0.4956292854109674,0.017160428099074566,0.512789713510042
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,STH,1,Government State,government,2023,2023-12-31,171572743.0,52591776.13,4809618.0,114171348.87,anchor_plus_days_share,16775.0,5142.0,1233.0,Banner Health,keyword,0.6434000000000001,3094508.22,1715109.78,0.3065275708158376,0.028032529619229786,0.3345601004350674
030107,AZ SPINE & JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,STH,1,Government City,government,2023,2023-12-31,51078000.0,25943667.25,761948.0,24372384.75,days_share,1136.0,577.0,0.0,Unmapped / Independent,low,0.6434000000000001,490237.34,271710.66,0.5079225351423313,0.014917342104232742,0.5228398772465641
030108,THE CORE INSTITUTE SPECIALTY HOSPITA,6501 N 19TH AVE,PHOENIX,AZ,85015,MARICOPA,STH,1,Nonprofit Corporation,not_for_profit,2023,2023-12-31,106329057.0,29557890.85,5139990.0,71631176.15,anchor_plus_days_share,1072.0,298.0,0.0,Unmapped / Independent,low,0.6434000000000001,3307069.57,1832920.43,0.27798507467248584,0.048340408022239864,0.32632548269472567
030111,BANNER UNIVERSITY MED CENTER SOUTH,2800 EAST AJO WAY,TUCSON,AZ,85713,PIMA,STH,1,Government State,government,2023,2023-12-31,221092142.0,28077443.51,39535961.0,153478737.49,anchor_plus_days_share,37419.0,4752.0,17280.0,Banner Health,keyword,0.6434000000000001,25437437.31,14098523.69,0.12699430769457198,0.1788211948301627,0.3058155025247347
030112,ARIZONA ORTHOPEDIC SURGICAL HOSPITAL,2905 WEST WARNER ROAD,CHANDLER,AZ,85225,MARICOPA,STH,1,Nonprofit Corporation,not_for_profit,2023,2023-12-31,29618792.0,11589962.09,799658.0,17229171.91,days_share,874.0,342.0,0.0,Unmapped / Independent,low,0.6434000000000001,514499.96,285158.04,0.39130434792884194,0.026998332680144416,0.41830268060898634
030114,NORTHWEST MEDICAL CENTER ORO VALLEY,1551 E TANGERINE ROAD,ORO VALLEY,AZ,85755-,PIMA,STH,1,Government City,government,2023,2023-09-30,152352867.0,63618981.37,8968464.0,79765421.63,anchor_plus_days_share,14929.0,6234.0,51.0,Unmapped / Independent,low,0.6434000000000001,5770309.74,3198154.26,0.4175765289011594,0.05886639468359988,0.47644292358475937
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,,STH,1,Government State,government,2023,2023-12-31,445368593.0,66770120.07,63054618.0,315543854.93,anchor_plus_days_share,61419.0,9208.0,21367.0,Banner Health,keyword,0.6434000000000001,40569341.22,22485276.78,0.14992103421625871,0.1415785014728239,0.2914995356890826
030117,VALLEY VIEW MEDICAL CENTER,5330 ARIZONA 95,FORT MOHAVE,AZ,86426-,MOHAVE,STH,1,Government City,government,2023,2023-11-30,56055979.0,13419395.52,8387499.0,34249084.48,anchor_plus_days_share,2569.0,615.0,3.0,Unmapped / Independent,low,0.6434000000000001,5396516.86,2990982.14,0.23939275986955824,0.14962719677057107,0.38901995664012934
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGHLEY ROAD,GILBERT,AZ,85234,MARICOPA,STH,1,Government State,government,2023,2023-12-31,696428366.0,127460375.25,53053445.0,515914545.75,anchor_plus_days_share,48257.0,8832.0,10527.0,Banner Health,keyword,0.6434000000000001,34134586.51,18918858.49,0.18302007998623077,0.07617932811197412,0.2591994080982049
030123,HONORHEALTH SCOTTSDALE THOMPSON PEAK,7400 EAST THOMPSON PEAK PKWY,SCOTTSDALE,AZ,85255,MARICOPA,STH,1,Government State,government,2023,2023-12-31,200717994.0,101640471.45,5068618.0,94008904.55,anchor_plus_days_share,23103.0,11699.0,1680.0,Unmapped / Independent,low,0.6434000000000001,3261148.82,1807469.18,0.5063844522579276,0.025252434517654656,0.5316368867755823
030130,BANNER IRONWOOD MEDICAL CENTER,37000 N GANTZEL ROAD,QUEEN CREEK,AZ,85140,,STH,1,Government State,government,2023,2023-12-31,128235769.0,24919157.75,0.0,103316611.25,anchor_plus_days_share,13951.0,2711.0,3888.0,Banner Health,keyword,0.6434000000000001,0.0,0.0,0.1943229876057436,0.0,0.1943229876057436
030131,OASIS HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,STH,1,Nonprofit Corporation,not_for_profit,2023,2023-12-31,68439538.0,27115435.19,1217197.0,40106905.81,days_share,3049.0,1208.0,0.0,Unmapped / Independent,low,0.6434000000000001,783144.55,434052.45,0.3961954738794409,0.01778499732128525,0.4139804712007261
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 W SOUTHERN AVE,APACHE JUNCTION,AZ,85120,PINAL,STH,1,Government State,government,2023,2023-12-31,22482535.0,5698179.54,0.0,16784355.46,anchor_plus_days_share,1957.0,496.0,342.0,Banner Health,keyword,0.6434000000000001,0.0,0.0,0.25344915686776426,0.0,0.25344915686776426
030136,ARIZONA GENERAL HOSPITAL,7171 S 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,STH,1,Government State,government,2023,2023-12-31,86494539.0,5567762.24,46660747.0,34266029.76,anchor_plus_days_share,2004.0,129.0,714.0,Unmapped / Independent,low,0.6434000000000001,30021524.62,16639222.38,0.06437125747326083,0.5394646591503308,0.6038359166235917
030138,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,MARICOPA,STH,1,Government City,government,2023,2023-09-30,951165684.0,292888177.27,1774330.0,656503176.73,days_share,2309.0,711.0,19.0,Unmapped / Independent,low,0.6434000000000001,1141603.92,632726.08,0.3079255088748555,0.0018654268439734839,0.309790935718829
030139,ARIZONA GENERAL HOSPITAL,9130 E ELLIOT RD,MESA,AZ,85212,MARICOPA,STH,1,Government State,government,2023,2023-12-31,118280133.0,23169183.66,14339974.0,80770975.34,anchor_plus_days_share,9378.0,1837.0,2185.0,Unmapped / Independent,low,0.6434000000000001,9226339.27,5113634.73,0.19588398383015007,0.12123738481085408,0.3171213686410041
030146,HONORHEALTH SONORAN CROSSING MED CTR,33400 NORTH 32ND AVENUE,PHOENIX,AZ,85085,MARICOPA,STH,1,Government State,government,2023,2023-12-31,107399094.0,32587854.84,7917294.0,66893945.16,anchor_plus_days_share,8694.0,2638.0,1565.0,Unmapped / Independent,low,0.6434000000000001,5093986.96,2823307.04,0.3034276512611922,0.07371844309971554,0.3771460943609078
030147,BANNER OCOTILLO MEDICAL CENTER,1405 S ALMA SCHOOL RD.,CHANDLER,AZ,85286,MARICOPA,STH,1,Government State,government,2023,2023-12-31,419475493.0,39946491.41,9790527.0,369738474.59,anchor_plus_days_share,11236.0,1070.0,3510.0,Banner Health,keyword,0.6434000000000001,6299225.07,3491301.93,0.09522961907574419,0.023339926082404056,0.11856954515814824
030148,NORTHWEST MEDICAL CENTER SAHUARITA,16260 SOUTH RANCHO SAHUARITA BOULEVA,SAHUARITA,AZ,85629,PIMA,STH,1,Government City,government,2023,2023-09-30,108655124.0,33631347.9,8041225.0,66982551.1,anchor_plus_days_share,10122.0,3133.0,34.0,Unmapped / Independent,low,0.6434000000000001,5173724.17,2867500.83,0.30952380947998365,0.07400686414015781,0.3835306736201414
030152,MARICOPA COMMUNITY HOSPITAL,19060 NORTH JOHN WAYNE PARKWAY,MARICOPA,AZ,85139,PINAL,STH,1,Government City,government,2023,2023-12-31,17095606.0,1028307.13,2029810.0,14037488.87,anchor_plus_days_share,266.0,16.0,43.0,Unmapped / Independent,low,0.6434000000000001,1305979.75,723830.25,0.06015037606739416,0.11873284866298393,0.17888322473037807
030153,EAST VALLEY ER AND HOSPITAL,5656 S POWER RD,GILBERT,AZ,85295,MARICOPA,STH,1,Government City,government,2023,2023-01-31,1699864.0,439037.72,0.0,1260826.28,days_share,151.0,39.0,0.0,Unmapped / Independent,low,0.6434000000000001,0.0,0.0,0.25827814460450954,0.0,0.25827814460450954
030154,YUMA COMMUNITY HOSPITAL,2648 S ARABY RD,YUMA,AZ,85365,YUMA,STH,1,Government City,government,2023,2023-12-31,20136961.0,2506901.78,992381.0,16637678.22,anchor_plus_days_share,739.0,92.0,138.0,Unmapped / Independent,low,0.6434000000000001,638497.94,353883.06,0.1244925577399688,0.049281567362622396,0.1737741251025912
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,CAH,1,Government State,government,2023,2023-12-31,42689075.0,22500133.48,2810174.0,17378767.52,days_share,628.0,331.0,36.0,Unmapped / Independent,low,0.6434000000000001,1808065.95,1002108.05,0.5270700637106801,0.06582888010574134,0.5928989438164214
031301,BENSON HOSPITAL,475 S. OCOTILLO,BENSON,AZ,85602-2990,COCHISE,CAH,1,Government State,government,2023,2023-12-31,23321871.0,7965568.62,3018616.0,12337686.38,days_share,284.0,97.0,12.0,Unmapped / Independent,low,0.6434000000000001,1942177.53,1076438.47,0.3415492959377059,0.12943284010103648,0.4709821360387424
031302,NORTHERN COCHISE COMMUNITY HOSPITAL,901 W REX ALLEN DRIVE,WILLCOX,AZ,85644-,COCHISE,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,18076513.0,7637326.74,2763217.0,7675969.26,days_share,400.0,169.0,56.0,Unmapped / Independent,low,0.6434000000000001,1777853.82,985363.18,0.422499999861699,0.1528622804630517,0.5753622803247507
031304,PAGE HOSPITAL,501 NORTH NAVAJO,PAGE,AZ,86040,COCONINO,CAH,1,Government State,government,2023,2023-12-31,22484688.0,4669896.74,3938676.0,13876115.26,days_share,650.0,135.0,312.0,Unmapped / Independent,low,0.6434000000000001,2534144.14,1404531.86,0.20769230776073033,0.17517147669560726,0.38286378445633756
031309,SAGE MEMORIAL HOSPITAL,HIGHWAY 264,GANADO,AZ,86505,APACHE,CAH,1,Government State,government,2023,2023-09-30,39982721.0,14764728.1,0.0,25217992.9,days_share,983.0,363.0,315.0,Unmapped / Independent,low,0.6434000000000001,0.0,0.0,0.3692777212436342,0.0,0.3692777212436342
031311,WINSLOW MEMORIAL HOSPITAL,1501 N WILLIAMSON AVE,WINSLOW,AZ,86047-,NAVAJO,CAH,1,Government State,government,2023,2023-09-30,38739689.0,10761024.72,12384868.0,15593796.28,days_share,2772.0,770.0,1074.0,Unmapped / Independent,low,0.6434000000000001,7968424.07,4416443.93,0.27777777772041484,0.3196945644039631,0.5974723421243779
031313,CARONDELET HOLY CROSS HOSPITAL,1171 W TARGET RANGE ROAD,NOGALES,AZ,85621-,SANTA CRUZ,CAH,1,Government City,government,2023,2023-06-30,26564303.0,2035513.24,8936565.0,15592224.76,days_share,1553.0,119.0,18.0,Unmapped / Independent,low,0.6434000000000001,5749785.92,3186779.08,0.07662588549754157,0.3364125533427322,0.41303843884027375
031314,COBRE VALLEY REG. MEDICAL CENTER,5880 S. HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,CAH,1,Government State,government,2023,2023-12-31,83387274.0,25528519.26,22697900.0,35160854.74,days_share,5664.0,1734.0,0.0,Unmapped / Independent,low,0.6434000000000001,14603828.86,8094071.14,0.3061440677386816,0.2721986091067085,0.5783426768453902
031315,WHITE MOUNTAIN REGIONAL HOSPITAL,118 SOUTH MOUNTAIN RD.,SPRINGERVILLE,AZ,85938,APACHE,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,24506218.0,11192233.76,3132249.0,10181735.24,days_share,462.0,211.0,82.0,Unmapped / Independent,low,0.6434000000000001,2015289.01,1116959.99,0.456709956632231,0.1278144591711377,0.5845244158033688
